#ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS	STD
8612	2007	2006	2209	1	203	3	95	1.61
8613	2003	2003	2205	0	202	2	95	1.61
8614	2004	2004	2206	0	202	2	95	1.61
8615	2005	2005	2205	0	200	2	95	1.61
8616	2007	2006	2207	1	201	3	95	1.61
8617	2005	2005	2207	0	202	2	95	1.61
8618	2005	2005	2207	0	202	2	95	1.61
8619	2001	2001	2202	0	201	2	95	1.61
8620	2007	2006	2209	1	203	3	95	1.61
8621	2005	2005	2205	0	200	2	95	1.61
8622	2005	2005	2205	0	200	2	95	1.61
8623	2005	2005	2207	0	202	2	95	1.61
8624	2004	2003	2205	1	202	2	95	1.61
8625	2004	2004	2206	0	202	2	95	1.61
8626	2005	2005	2205	0	200	2	95	1.61
8627	2005	2005	2205	0	200	2	95	1.61
8628	2005	2005	2205	0	200	2	95	1.61
8629	2007	2005	2206	2	201	3	95	1.61
8630	2001	2001	2201	0	200	2	95	1.61
8631	2005	2005	2207	0	202	2	95	1.61
8632	2005	2005	2207	0	202	2	95	1.61
8633	2007	2006	2209	1	203	3	95	1.61
8634	2005	2005	2207	0	202	2	95	1.61
8635	2003	2003	2205	0	202	2	95	1.61
8636	2004	2004	2206	0	202	2	95	1.61
8637	2007	2006	2209	1	203	3	95	1.61
8638	2005	2005	2207	0	202	2	95	1.61
8639	2005	2005	2205	0	200	2	95	1.61
8640	2005	2005	2207	0	202	2	95	1.61
8641	2003	2002	2205	1	203	3	95	1.61
8642	2005	2005	2205	0	200	2	95	1.61
8643	2005	2005	2207	0	202	2	95	1.61
8644	2005	2005	2207	0	202	2	95	1.61
8645	2007	2006	2207	1	201	3	95	1.61
8646	2003	2003	2205	0	202	2	95	1.61
8647	2004	2005	2205	-1	200	2	95	1.61
8648	2005	2005	2205	0	200	2	95	1.61
8649	2005	2005	2205	0	200	2	95	1.61
8650	2005	2005	2205	0	200	2	95	1.61
8651	2005	2005	2207	0	202	2	95	1.61
8652	2000	2000	2202	0	202	2	95	1.61
8653	2005	2005	2207	0	202	2	95	1.61
8654	2007	2006	2209	1	203	3	95	1.61
8655	2005	2005	2207	0	202	2	95	1.61
8656	2005	2005	2207	0	202	2	95	1.61
8657	2003	2003	2205	0	202	2	95	1.61
8658	2007	2006	2207	1	201	3	95	1.61
8659	2005	2005	2207	0	202	2	95	1.61
8660	2005	2005	2207	0	202	2	95	1.61
8661	2005	2005	2207	0	202	2	95	1.61
8662	2007	2006	2207	1	201	3	95	1.61
8663	2001	2001	2203	0	202	2	95	1.61
8664	2005	2005	2205	0	200	2	95	1.61
8665	2005	2005	2207	0	202	2	95	1.61
8666	2007	2006	2207	1	201	3	95	1.61
8667	2005	2005	2205	0	200	2	95	1.61
8668	2004	2004	2202	0	198	2	95	1.61
8669	2005	2005	2206	0	201	2	95	1.61
8670	2007	2006	2207	1	201	3	95	1.61
8671	2005	2005	2205	0	200	2	95	1.61
8672	2005	2005	2207	0	202	2	95	1.61
8673	2005	2005	2207	0	202	2	95	1.61
8674	2001	2001	2203	0	202	2	95	1.61
8675	2005	2005	2207	0	202	2	95	1.61
8676	2005	2005	2207	0	202	2	95	1.61
8677	2005	2005	2207	0	202	2	95	1.61
8678	2005	2005	2205	0	200	2	95	1.61
8679	2005	2003	2206	2	203	3	95	1.61
8680	2004	2005	2205	-1	200	2	95	1.61
8681	2005	2005	2205	0	200	2	95	1.61
8682	2004	2005	2205	-1	200	2	95	1.61
8683	2007	2006	2209	1	203	3	95	1.61
8684	2005	2005	2207	0	202	2	95	1.61
8685	2001	2001	2203	0	202	2	95	1.61
8686	2005	2005	2207	0	202	2	95	1.61
8687	2007	2006	2209	1	203	3	95	1.61
8688	2005	2005	2205	0	200	2	95	1.61
8689	2005	2005	2207	0	202	2	95	1.61
8690	2002	2002	2204	0	202	2	95	1.61
8691	2007	2006	2209	1	203	3	95	1.61
8692	2005	2005	2207	0	202	2	95	1.61
8693	2005	2005	2205	0	200	2	95	1.61
8694	2005	2005	2205	0	200	2	95	1.61
8695	2007	2006	2207	1	201	3	95	1.61
8696	2001	2001	2202	0	201	2	95	1.61
8697	2005	2005	2205	0	200	2	95	1.61
8698	2005	2005	2207	0	202	2	95	1.61
8699	2005	2005	2207	0	202	2	95	1.61
8700	2005	2005	2207	0	202	2	95	1.61
8701	2003	2003	2201	0	198	2	95	1.61
8702	2005	2005	2205	0	200	2	95	1.61
8703	2005	2005	2207	0	202	2	95	1.61
8704	2007	2006	2207	1	201	3	95	1.61
8705	2005	2005	2205	0	200	2	95	1.61
8706	2005	2005	2205	0	200	2	95	1.61
8707	2001	2001	2201	0	200	2	95	1.61
8708	2007	2006	2207	1	201	3	95	1.61
8709	2005	2005	2207	0	202	2	95	1.61
8710	2005	2005	2207	0	202	2	95	1.61
8711	2005	2005	2207	0	202	2	95	1.61
8712	2005	2004	2207	1	203	3	95	1.61
8713	2005	2005	2207	0	202	2	95	1.61
8714	2005	2005	2207	0	202	2	95	1.61
8715	2005	2005	2207	0	202	2	95	1.61
8716	2007	2006	2209	1	203	3	95	1.61
8717	2005	2005	2207	0	202	2	95	1.61
8718	2001	2001	2203	0	202	2	95	1.61
8719	2005	2005	2207	0	202	2	95	1.61
8720	2007	2006	2209	1	203	3	95	1.61
8721	2005	2005	2207	0	202	2	95	1.61
8722	2005	2005	2207	0	202	2	95	1.61
8723	2002	2002	2204	0	202	2	95	1.61
8724	2005	2005	2207	0	202	2	95	1.61
8725	2005	2005	2205	0	200	2	95	1.61
8726	2005	2005	2207	0	202	2	95	1.61
8727	2005	2005	2207	0	202	2	95	1.61
8728	2005	2005	2205	0	200	2	95	1.61
8729	2003	2002	2203	1	201	3	95	1.61
8730	2004	2005	2205	-1	200	2	95	1.61
8731	2005	2005	2205	0	200	2	95	1.61
8732	2005	2005	2205	0	200	2	95	1.61
8733	2007	2006	2209	1	203	3	95	1.61
8734	2003	2002	2200	1	198	2	95	1.61
8735	2005	2005	2207	0	202	2	95	1.61
8736	2005	2005	2205	0	200	2	95	1.61
8737	2007	2006	2209	1	203	3	95	1.61
8738	2005	2005	2205	0	200	2	95	1.61
8739	2005	2005	2205	0	200	2	95	1.61
8740	2001	2001	2201	0	200	2	95	1.61
8741	2007	2006	2209	1	203	3	95	1.61
8742	2005	2005	2207	0	202	2	95	1.61
8743	2005	2005	2207	0	202	2	95	1.61
8744	2005	2005	2207	0	202	2	95	1.61
8745	2003	2002	2205	1	203	3	95	1.61
8746	2005	2005	2207	0	202	2	95	1.61
8747	2005	2005	2207	0	202	2	95	1.61
8748	2005	2005	2207	0	202	2	95	1.61
8749	2005	2005	2207	0	202	2	95	1.61
8750	2005	2005	2205	0	200	2	95	1.61
8751	2001	2001	2202	0	201	2	95	1.61
8752	2005	2005	2205	0	200	2	95	1.61
8753	2005	2005	2207	0	202	2	95	1.61
8754	2007	2005	2208	2	203	3	95	1.61
8755	2005	2005	2207	0	202	2	95	1.61
8756	2001	2001	2203	0	202	2	95	1.61
8757	2005	2005	2207	0	202	2	95	1.61
8758	2007	2006	2207	1	201	3	95	1.61
8759	2005	2005	2207	0	202	2	95	1.61
8760	2005	2005	2205	0	200	2	95	1.61
8761	2005	2005	2205	0	200	2	95	1.61
8762	2004	2003	2204	1	201	3	95	1.61
8763	2005	2005	2206	0	201	2	95	1.61
8764	2005	2005	2203	0	198	2	95	1.61
8765	2005	2005	2207	0	202	2	95	1.61
8766	2007	2006	2209	1	203	3	95	1.61
8767	2001	2001	2201	0	200	2	95	1.61
8768	2005	2005	2205	0	200	2	95	1.61
8769	2005	2005	2207	0	202	2	95	1.61
8770	2007	2006	2209	1	203	3	95	1.61
8771	2005	2005	2205	0	200	2	95	1.61
8772	2005	2005	2205	0	200	2	95	1.61
8773	2002	2002	2204	0	202	2	95	1.61
8774	2005	2005	2205	0	200	2	95	1.61
8775	2005	2005	2207	0	202	2	95	1.61
8776	2005	2005	2207	0	202	2	95	1.61
8777	2005	2005	2205	0	200	2	95	1.61
8778	2001	2001	2203	0	202	2	95	1.61
8779	2007	2006	2208	1	202	3	95	1.61
8780	2005	2005	2207	0	202	2	95	1.61
8781	2005	2005	2207	0	202	2	95	1.61
8782	2005	2005	2205	0	200	2	95	1.61
8783	2007	2006	2209	1	203	3	95	1.61
8784	2001	2001	2203	0	202	2	95	1.61
8785	2005	2005	2205	0	200	2	95	1.61
8786	2005	2005	2205	0	200	2	95	1.61
8787	2007	2006	2207	1	201	3	95	1.61
8788	2005	2005	2207	0	202	2	95	1.61
8789	2003	2003	2204	0	201	2	95	1.61
8790	2004	2004	2206	0	202	2	95	1.61
8791	2007	2006	2207	1	201	3	95	1.61
8792	2005	2005	2205	0	200	2	95	1.61
8793	2005	2005	2207	0	202	2	95	1.61
8794	2005	2005	2205	0	200	2	95	1.61
8795	2003	2002	2203	1	201	3	95	1.61
8796	2005	2005	2207	0	202	2	95	1.61
8797	2005	2005	2205	0	200	2	95	1.61
8798	2005	2005	2205	0	200	2	95	1.61
8799	2005	2005	2207	0	202	2	95	1.61
8800	2004	2004	2206	0	202	2	95	1.61
8801	2003	2002	2204	1	202	2	95	1.61
8802	2005	2005	2207	0	202	2	95	1.61
8803	2005	2005	2207	0	202	2	95	1.61
8804	2007	2006	2207	1	201	3	95	1.61
8805	2005	2005	2207	0	202	2	95	1.61
8806	2001	2001	2201	0	200	2	95	1.61
8807	2005	2005	2205	0	200	2	95	1.61
8808	2007	2006	2207	1	201	3	95	1.61
8809	2005	2005	2207	0	202	2	95	1.61
8810	2005	2005	2205	0	200	2	95	1.61
8811	2005	2005	2205	0	200	2	95	1.61
8812	2004	2003	2204	1	201	3	95	1.61
8813	2004	2005	2205	-1	200	2	95	1.61
8814	2005	2005	2205	0	200	2	95	1.61
8815	2005	2005	2205	0	200	2	95	1.61
8816	2007	2006	2207	1	201	3	95	1.61
8817	2001	2001	2203	0	202	2	95	1.61
8818	2005	2005	2207	0	202	2	95	1.61
8819	2005	2005	2207	0	202	2	95	1.61
8820	2007	2005	2208	2	203	3	95	1.61
8821	2005	2005	2207	0	202	2	95	1.61
8822	2005	2004	2206	1	202	2	95	1.61
8823	2000	2000	2202	0	202	2	95	1.61
8824	2005	2005	2207	0	202	2	95	1.61
8825	2005	2005	2207	0	202	2	95	1.61
8826	2005	2005	2206	0	201	2	95	1.61
8827	2005	2006	2204	-1	198	2	95	1.61
8828	2003	2003	2205	0	202	2	95	1.61
8829	2006	2005	2208	1	203	3	95	1.61
8830	2005	2005	2205	0	200	2	95	1.61
8831	2005	2005	2207	0	202	2	95	1.61
8832	2005	2005	2207	0	202	2	95	1.61
8833	2007	2006	2209	1	203	3	95	1.61
8834	2001	2001	2203	0	202	2	95	1.61
8835	2005	2005	2207	0	202	2	95	1.61
8836	2005	2005	2207	0	202	2	95	1.61
8837	2007	2006	2209	1	203	3	95	1.61
8838	2005	2005	2205	0	200	2	95	1.61
8839	2005	2005	2206	0	201	2	95	1.61
8840	2003	2003	2203	0	200	2	95	1.61
8841	2007	2006	2207	1	201	3	95	1.61
8842	2005	2005	2207	0	202	2	95	1.61
8843	2006	2005	2205	1	200	2	95	1.61
8844	2005	2005	2207	0	202	2	95	1.61
8845	2002	2002	2203	0	201	3	95	1.61
8846	2005	2005	2207	0	202	2	95	1.61
8847	2005	2005	2207	0	202	2	95	1.61
8848	2005	2005	2207	0	202	2	95	1.61
8849	2005	2005	2207	0	202	2	95	1.61
8850	2005	2005	2207	0	202	2	95	1.61
8851	2002	2002	2202	0	200	2	95	1.61
8852	2005	2004	2204	1	200	2	95	1.61
8853	2005	2005	2207	0	202	2	95	1.61
8854	2007	2006	2209	1	203	3	95	1.61
8855	2005	2005	2205	0	200	2	95	1.61
8856	2002	2002	2202	0	200	2	95	1.61
8857	2005	2005	2207	0	202	2	95	1.61
8858	2007	2006	2207	1	201	3	95	1.61
8859	2005	2005	2207	0	202	2	95	1.61
8860	2005	2005	2205	0	200	2	95	1.61
8861	2005	2005	2205	0	200	2	95	1.60
8862	2003	2002	2203	1	201	3	95	1.61
8863	2005	2005	2207	0	202	2	95	1.61
8864	2005	2005	2206	0	201	2	95	1.60
8865	2005	2005	2205	0	200	2	95	1.60
8866	2007	2005	2206	2	201	3	95	1.60
8867	2003	2003	2205	0	202	2	95	1.60
8868	2004	2004	2206	0	202	2	95	1.60
8869	2005	2005	2205	0	200	2	95	1.60
8870	2007	2006	2209	1	203	3	95	1.60
8871	2005	2004	2206	1	202	2	95	1.60
8872	2005	2005	2205	0	200	2	95	1.60
8873	2000	2000	2202	0	202	2	95	1.61
8874	2005	2005	2207	0	202	2	95	1.60
8875	2005	2005	2210	0	205	3	95	1.60
8876	2005	2005	2207	0	202	2	95	1.60
8877	2005	2005	2207	0	202	2	95	1.60
8878	2005	2005	2207	0	202	2	95	1.60
8879	2005	2004	2207	1	203	3	95	1.60
8880	2005	2005	2207	0	202	2	95	1.60
8881	2005	2005	2207	0	202	2	95	1.60
8882	2005	2005	2207	0	202	2	95	1.60
8883	2008	2006	2207	2	201	3	95	1.60
8884	2001	2001	2203	0	202	2	95	1.60
8885	2005	2005	2207	0	202	2	95	1.60
8886	2005	2005	2207	0	202	2	95	1.60
8887	2007	2006	2209	1	203	3	95	1.60
8888	2005	2005	2207	0	202	2	95	1.60
8889	2005	2005	2207	0	202	2	95	1.60
8890	2002	2002	2204	0	202	2	95	1.60
8891	2007	2006	2209	1	203	3	95	1.60
8892	2005	2005	2205	0	200	2	95	1.60
8893	2005	2005	2205	0	200	2	95	1.60
8894	2005	2005	2205	0	200	2	95	1.60
8895	2003	2002	2205	1	203	3	95	1.60
8896	2005	2004	2204	1	200	2	95	1.60
8897	2005	2004	2204	1	200	2	95	1.60
8898	2005	2005	2205	0	200	2	95	1.60
8899	2007	2006	2209	1	203	3	95	1.60
8900	2005	2005	2207	0	202	2	95	1.60
8901	2002	2002	2202	0	200	2	95	1.60
8902	2005	2005	2207	0	202	2	95	1.60
8903	2005	2005	2207	0	202	2	95	1.60
8904	2005	2005	2207	0	202	2	95	1.60
8905	2005	2005	2207	0	202	2	95	1.60
8906	2002	2001	2201	1	200	2	95	1.60
8907	2005	2005	2207	0	202	2	95	1.60
8908	2007	2006	2207	1	201	3	95	1.60
8909	2005	2005	2205	0	200	2	95	1.60
8910	2005	2005	2205	0	200	2	95	1.60
8911	2005	2005	2205	0	200	2	95	1.60
8912	2003	2002	2203	1	201	3	95	1.60
8913	2005	2005	2205	0	200	2	95	1.60
8914	2005	2005	2205	0	200	2	95	1.60
8915	2005	2005	2205	0	200	2	95	1.60
8916	2007	2006	2209	1	203	3	95	1.60
8917	2001	2001	2203	0	202	2	95	1.60
8918	2005	2005	2207	0	202	2	95	1.60
8919	2005	2005	2205	0	200	2	95	1.60
8920	2006	2005	2208	1	203	3	95	1.60
8921	2005	2005	2207	0	202	2	95	1.60
8922	2005	2005	2207	0	202	2	95	1.60
8923	2001	2001	2203	0	202	2	95	1.60
8924	2007	2006	2209	1	203	3	95	1.60
8925	2005	2005	2207	0	202	2	95	1.60
8926	2005	2005	2207	0	202	2	95	1.60
8927	2005	2005	2205	0	200	2	95	1.60
8928	2003	2003	2203	0	200	2	95	1.60
8929	2005	2005	2207	0	202	2	95	1.60
8930	2005	2005	2207	0	202	2	95	1.60
8931	2005	2005	2207	0	202	2	95	1.60
8932	2005	2005	2207	0	202	2	95	1.60
8933	2007	2006	2207	1	201	3	95	1.60
8934	2001	2001	2201	0	200	2	95	1.60
8935	2005	2005	2205	0	200	2	95	1.60
8936	2005	2005	2205	0	200	2	95	1.60
8937	2007	2006	2207	1	201	3	95	1.60
8938	2005	2004	2204	1	200	2	95	1.60
8939	2004	2004	2205	0	201	2	95	1.60
8940	2003	2003	2205	0	202	2	95	1.60
8941	2007	2006	2208	1	202	3	95	1.60
8942	2005	2005	2207	0	202	2	95	1.60
8943	2005	2005	2207	0	202	2	95	1.60
8944	2005	2005	2207	0	202	2	95	1.60
8945	2003	2002	2203	1	201	3	95	1.60
8946	2005	2005	2205	0	200	2	95	1.60
8947	2005	2005	2205	0	200	2	95	1.60
8948	2005	2005	2205	0	200	2	95	1.60
8949	2007	2006	2207	1	201	3	95	1.60
8950	2006	2005	2205	1	200	2	95	1.60
8951	2002	2002	2204	0	202	2	95	1.60
8952	2005	2005	2207	0	202	2	95	1.60
8953	2005	2005	2207	0	202	2	95	1.60
8954	2005	2005	2207	0	202	2	95	1.60
8955	2005	2005	2207	0	202	2	95	1.60
8956	2001	2001	2203	0	202	2	95	1.60
8957	2005	2005	2207	0	202	2	95	1.60
8958	2007	2006	2209	1	203	3	95	1.60
8959	2005	2005	2207	0	202	2	95	1.60
8960	2005	2005	2207	0	202	2	95	1.60
8961	2005	2005	2207	0	202	2	95	1.60
8962	2003	2002	2205	1	203	3	95	1.60
8963	2005	2005	2205	0	200	2	95	1.60
8964	2005	2005	2207	0	202	2	95	1.60
8965	2005	2005	2207	0	202	2	95	1.60
8966	2007	2006	2209	1	203	3	95	1.60
8967	2002	2002	2204	0	202	2	95	1.60
8968	2005	2005	2207	0	202	2	95	1.60
8969	2006	2005	2205	1	200	2	95	1.60
8970	2007	2006	2207	1	201	3	95	1.60
8971	2005	2005	2207	0	202	2	95	1.60
8972	2005	2005	2205	0	200	2	95	1.60
8973	2001	2001	2201	0	200	2	95	1.60
8974	2007	2006	2209	1	203	3	95	1.60
8975	2005	2005	2206	0	201	2	95	1.60
8976	2005	2005	2203	0	198	2	95	1.60
8977	2005	2006	2204	-1	198	2	95	1.60
8978	2004	2004	2204	0	200	2	95	1.60
8979	2004	2004	2204	0	200	2	95	1.60
8980	2005	2005	2205	0	200	2	95	1.60
8981	2005	2005	2207	0	202	2	95	1.60
8982	2005	2005	2207	0	202	2	95	1.60
8983	2007	2006	2207	1	201	3	95	1.60
8984	2001	2001	2201	0	200	2	95	1.60
8985	2005	2005	2205	0	200	2	95	1.60
8986	2005	2005	2205	0	200	2	95	1.60
8987	2007	2006	2209	1	203	3	95	1.60
8988	2005	2005	2207	0	202	2	95	1.60
8989	2004	2004	2206	0	202	2	95	1.60
8990	2003	2003	2203	0	200	2	95	1.60
8991	2007	2006	2209	1	203	3	95	1.60
8992	2005	2005	2207	0	202	2	95	1.60
8993	2005	2005	2205	0	200	2	95	1.60
8994	2005	2005	2207	0	202	2	95	1.60
8995	2003	2002	2203	1	201	3	95	1.60
8996	2005	2005	2207	0	202	2	95	1.60
8997	2005	2005	2207	0	202	2	95	1.60
8998	2005	2005	2205	0	200	2	95	1.60
8999	2007	2005	2206	2	201	3	95	1.60
9000	2005	2003	2201	2	198	2	95	1.60
9001	2002	2002	2204	0	202	2	95	1.60
9002	2005	2005	2205	0	200	2	95	1.60
9003	2005	2005	2207	0	202	2	95	1.60
9004	2007	2005	2208	2	203	3	95	1.60
9005	2005	2005	2207	0	202	2	95	1.60
9006	2001	2001	2203	0	202	2	95	1.60
9007	2005	2005	2205	0	200	2	95	1.60
9008	2007	2006	2209	1	203	3	95	1.60
9009	2005	2005	2207	0	202	2	95	1.60
9010	2005	2004	2206	1	202	2	95	1.60
9011	2005	2005	2207	0	202	2	95	1.60
9012	2003	2002	2205	1	203	3	95	1.60
9013	2005	2005	2207	0	202	2	95	1.60
9014	2005	2005	2207	0	202	2	95	1.60
9015	2005	2005	2205	0	200	2	95	1.60
9016	2007	2006	2209	1	203	3	95	1.60
9017	2002	2002	2202	0	200	2	95	1.60
9018	2005	2005	2205	0	200	2	95	1.60
9019	2005	2004	2204	1	200	2	95	1.60
9020	2007	2005	2208	2	203	3	95	1.60
9021	2005	2004	2206	1	202	2	95	1.60
9022	2005	2004	2206	1	202	2	95	1.60
9023	2000	2001	2201	-1	200	2	95	1.60
9024	2005	2004	2209	1	205	3	95	1.60
9025	2005	2005	2207	0	202	2	95	1.60
9026	2005	2005	2207	0	202	2	95	1.60
9027	2005	2005	2207	0	202	2	95	1.60
9028	2002	2002	2204	0	202	2	95	1.60
9029	2005	2005	2207	0	202	2	95	1.60
9030	2005	2005	2207	0	202	2	95	1.60
9031	2005	2005	2206	0	201	2	95	1.60
9032	2005	2005	2207	0	202	2	95	1.60
9033	2007	2006	2207	1	201	3	95	1.60
9034	2001	2001	2202	0	201	2	95	1.60
9035	2005	2005	2206	0	201	2	95	1.60
9036	2005	2005	2205	0	200	2	95	1.60
9037	2007	2006	2207	1	201	3	95	1.60
9038	2005	2005	2207	0	202	2	95	1.60
9039	2003	2003	2203	0	200	2	95	1.60
9040	2005	2005	2207	0	202	2	95	1.60
9041	2007	2006	2209	1	203	3	95	1.60
9042	2005	2005	2203	0	198	2	95	1.60
9043	2005	2005	2207	0	202	2	95	1.60
9044	2005	2005	2207	0	202	2	95	1.60
9045	2003	2002	2203	1	201	3	95	1.60
9046	2005	2005	2206	0	201	2	95	1.60
9047	2005	2005	2207	0	202	2	95	1.60
9048	2005	2005	2207	0	202	2	95	1.60
9049	2007	2006	2207	1	201	3	95	1.60
9050	2003	2003	2205	0	202	2	95	1.60
9051	2004	2004	2206	0	202	2	95	1.60
9052	2005	2005	2207	0	202	2	95	1.60
9053	2005	2005	2207	0	202	2	95	1.60
9054	2005	2005	2207	0	202	2	95	1.60
9055	2005	2005	2207	0	202	2	95	1.60
9056	2001	2001	2203	0	202	2	95	1.60
9057	2005	2005	2207	0	202	2	95	1.60
9058	2005	2005	2207	0	202	2	95	1.60
9059	2005	2005	2205	0	200	2	95	1.60
9060	2005	2005	2207	0	202	2	95	1.60
9061	2002	2002	2204	0	202	2	95	1.60
9062	2007	2005	2208	2	203	3	95	1.60
9063	2005	2005	2207	0	202	2	95	1.60
9064	2005	2005	2207	0	202	2	95	1.60
9065	2005	2005	2207	0	202	2	95	1.60
9066	2007	2006	2207	1	201	3	95	1.60
9067	2001	2001	2203	0	202	2	95	1.60
9068	2005	2005	2207	0	202	2	95	1.60
9069	2005	2005	2205	0	200	2	95	1.60
9070	2007	2006	2207	1	201	3	95	1.60
9071	2005	2005	2205	0	200	2	95	1.60
9072	2004	2004	2204	0	200	2	95	1.60
9073	2005	2005	2203	0	198	2	95	1.60
9074	2007	2006	2207	1	201	3	95	1.60
9075	2005	2005	2205	0	200	2	95	1.60
9076	2005	2005	2207	0	202	2	95	1.60
9077	2005	2005	2205	0	200	2	95	1.60
9078	2002	2001	2202	1	201	3	95	1.60
9079	2005	2005	2205	0	200	2	95	1.60
9080	2004	2004	2204	0	200	2	95	1.60
9081	2005	2005	2207	0	202	2	95	1.60
9082	2007	2006	2207	1	201	3	95	1.60
9083	2003	2003	2205	0	202	2	95	1.60
9084	2004	2004	2206	0	202	2	95	1.60
9085	2006	2005	2205	1	200	2	95	1.60
9086	2005	2005	2205	0	200	2	95	1.60
9087	2005	2005	2208	0	203	3	95	1.60
9088	2005	2005	2207	0	202	2	95	1.60
9089	2001	2001	2201	0	200	2	95	1.60
9090	2005	2005	2207	0	202	2	95	1.60
9091	2008	2006	2207	2	201	3	95	1.60
9092	2006	2006	2204	0	198	2	95	1.60
9093	2005	2005	2205	0	200	2	95	1.60
9094	2005	2005	2203	0	198	2	95	1.60
9095	2005	2004	2205	1	201	3	95	1.60
9096	2005	2005	2207	0	202	2	95	1.60
9097	2005	2005	2206	0	201	2	95	1.60
9098	2005	2005	2207	0	202	2	95	1.60
9099	2007	2006	2209	1	203	3	95	1.60
9100	2001	2001	2203	0	202	2	95	1.60
9101	2005	2005	2205	0	200	2	95	1.60
9102	2005	2005	2207	0	202	2	95	1.60
9103	2007	2006	2209	1	203	3	95	1.60
9104	2005	2006	2204	-1	198	2	95	1.60
9105	2005	2005	2207	0	202	2	95	1.60
9106	2002	2002	2204	0	202	2	95	1.60
9107	2005	2005	2208	0	203	3	95	1.60
9108	2005	2005	2207	0	202	2	95	1.60
9109	2005	2005	2207	0	202	2	95	1.60
9110	2005	2005	2207	0	202	2	95	1.60
9111	2001	2001	2201	0	200	2	95	1.60
9112	2007	2006	2207	1	201	3	95	1.60
9113	2005	2005	2207	0	202	2	95	1.60
9114	2005	2005	2207	0	202	2	95	1.60
9115	2005	2005	2207	0	202	2	95	1.60
9116	2007	2006	2209	1	203	3	95	1.60
9117	2002	2002	2204	0	202	2	95	1.60
9118	2005	2005	2205	0	200	2	95	1.60
9119	2005	2005	2207	0	202	2	95	1.60
9120	2007	2006	2209	1	203	3	95	1.60
9121	2005	2005	2207	0	202	2	95	1.60
9122	2001	2001	2203	0	202	2	95	1.60
9123	2005	2005	2207	0	202	2	95	1.60
9124	2007	2006	2208	1	202	3	95	1.60
9125	2005	2005	2207	0	202	2	95	1.60
9126	2005	2004	2205	1	201	3	95	1.60
9127	2005	2005	2207	0	202	2	95	1.60
9128	2003	2002	2205	1	203	3	95	1.60
9129	2005	2005	2207	0	202	2	95	1.60
9130	2005	2005	2205	0	200	2	95	1.60
9131	2005	2005	2207	0	202	2	95	1.60
9132	2005	2005	2208	0	203	3	95	1.60
9133	2002	2002	2202	0	200	2	95	1.60
9134	2005	2005	2207	0	202	2	95	1.60
9135	2005	2005	2207	0	202	2	95	1.60
9136	2005	2005	2207	0	202	2	95	1.60
9137	2007	2006	2209	1	203	3	95	1.60
9138	2005	2005	2207	0	202	2	95	1.60
9139	2001	2000	2202	1	202	2	95	1.60
9140	2005	2005	2207	0	202	2	95	1.60
9141	2007	2006	2209	1	203	3	95	1.60
9142	2005	2005	2207	0	202	2	95	1.60
9143	2005	2005	2207	0	202	2	95	1.60
9144	2002	2002	2204	0	202	2	95	1.60
9145	2007	2006	2209	1	203	3	95	1.60
9146	2005	2005	2207	0	202	2	95	1.60
9147	2005	2005	2205	0	200	2	95	1.60
9148	2005	2005	2207	0	202	2	95	1.60
9149	2007	2006	2209	1	203	3	95	1.60
9150	2001	2001	2203	0	202	2	95	1.60
9151	2006	2005	2205	1	200	2	95	1.60
9152	2005	2005	2205	0	200	2	95	1.60
9153	2007	2006	2207	1	201	3	95	1.60
9154	2005	2005	2205	0	200	2	95	1.60
9155	2003	2003	2203	0	200	2	95	1.60
9156	2004	2005	2205	-1	200	2	95	1.60
9157	2005	2005	2207	0	202	2	95	1.60
9158	2005	2005	2207	0	202	2	95	1.60
9159	2005	2005	2207	0	202	2	95	1.60
9160	2005	2005	2207	0	202	2	95	1.60
9161	2001	2001	2203	0	202	2	95	1.60
9162	2007	2006	2209	1	203	3	95	1.60
9163	2005	2005	2207	0	202	2	95	1.60
9164	2005	2005	2207	0	202	2	95	1.60
9165	2005	2005	2206	0	201	2	95	1.60
9166	2005	2004	2207	1	203	3	95	1.60
9167	2004	2005	2203	-1	198	2	95	1.60
9168	2005	2005	2207	0	202	2	95	1.60
9169	2005	2005	2207	0	202	2	95	1.60
9170	2007	2006	2209	1	203	3	95	1.60
9171	2004	2005	2205	-1	200	2	95	1.60
9172	2001	2001	2201	0	200	2	95	1.60
9173	2005	2005	2207	0	202	2	95	1.60
9174	2007	2006	2207	1	201	3	95	1.60
9175	2005	2005	2207	0	202	2	95	1.60
9176	2005	2005	2207	0	202	2	95	1.60
9177	2004	2004	2204	0	200	2	95	1.60
9178	2005	2004	2207	1	203	3	95	1.60
9179	2004	2005	2205	-1	200	2	95	1.60
9180	2005	2004	2206	1	202	2	95	1.60
9181	2005	2005	2205	0	200	2	95	1.60
9182	2005	2004	2209	1	205	3	95	1.60
9183	2001	2000	2200	1	200	2	95	1.60
9184	2005	2005	2205	0	200	2	95	1.60
9185	2005	2005	2207	0	202	2	95	1.60
9186	2005	2005	2205	0	200	2	95	1.60
9187	2007	2006	2207	1	201	3	95	1.60
9188	2004	2004	2206	0	202	2	95	1.60
9189	2004	2004	2204	0	200	2	95	1.60
9190	2005	2004	2206	1	202	2	95	1.60
9191	2007	2006	2209	1	203	3	95	1.60
